P_ID,Property_name,Price,BHK,Transaction_type,Floor,Facing_Direction,Furnishing,Ownership,Bathrooms,Car_Parking,Status,Product_link,Area_in_sqr_feet,Price_per_sqr_feet
P_1336,Private property,9200000,3,New Property,3,East,Semi-Furnished,Power Of Attorney,3,1,Ready to Move,https://www.magicbricks.com/dda-freedom-fighter-enclave-saket-new-delhi-pdpid-4d4235303736323033,1650,5111
P_1337,Private property,15500000,2,Resale,2,East,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dda-flats-sector-d-pocket-8-vasant-kunj-new-delhi-pdpid-4d4235303930353030,900,16316
P_1338,Private property,11100000,2,Resale,4,North - East,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dda-sudarshan-apartment-patparganj-new-delhi-pdpid-4d4235303336373337,900,11385
P_1339,Private property,31500000,4,New Property,0,North,Semi-Furnished,Freehold,4,3,Ready to Move,,2500,11667
P_1340,Private property,20500000,3,Resale,3,South -West,Unfurnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/iit-engineers-apartments-dwarka-sector-10-new-delhi-pdpid-4d4235303130393639,1600,10789
P_1341,Private property,23000000,3,Resale,3,North - East,Semi-Furnished,Freehold,2,1,Ready to Move,,1650,10000
P_1342,Private property,25000000,3,Resale,3,North - East,Unfurnished,Freehold,2,1,Ready to Move,,175,15432
P_1343,Private property,27500000,3,New Property,1,North - West,Unfurnished,Freehold,3,1,Ready to Move,,1152,21154
P_1344,Private property,29000000,3,Resale,1,North - East,Unfurnished,Freehold,3,1,Ready to Move,,180,14849
P_1345,Private property,12500000,3,Resale,2,North,Semi-Furnished,Freehold,2,1,Ready to Move,,850,13889
P_1346,Private property,28000000,3,New Property,1,South -West,Furnished,Freehold,3,1,Ready to Move,,1200,20741
P_1347,Private property,4600000,2,New Property,2,North - East,Semi-Furnished,Freehold,2,1,Ready to Move,,700,5750
P_1348,Private property,10200000,2,Resale,1,North - East,Unfurnished,Freehold,2,1,Ready to Move,,900,10737
P_1349,Private property,15000000,2,Resale,1,East,Unfurnished,Freehold,2,1,Ready to Move,,1000,14286
P_1350,Private property,13500000,2,Resale,2,North - East,Unfurnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/rwa-malviya-nagar-malviya-nagar-new-delhi-pdpid-4d4235323037373637,900,13500
P_1351,Private property,28000000,3,Resale,3,North,Unfurnished,Freehold,3,1,Ready to Move,,1400,15556
P_1352,Private property,25000000,3,Resale,3,South - East,Unfurnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/s-blocks-panchsheel-park-panchsheel-park-new-delhi-pdpid-4d4235323037373839,250,11111
P_1353,Private property,6000000,2,Resale,1,North,Semi-Furnished,Freehold,2,1,Ready to Move,,50,10929
P_1354,Private property,8000000,3,New Property,2,North,Semi-Furnished,Freehold,2,1,Ready to Move,,770,9412
P_1355,Private property,16000000,3,Resale,2,East,Semi-Furnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/saubhagya-apartment-rohini-sector-9-new-delhi-pdpid-4d4235303130373636,1100,12308
P_1356,Private property,24000000,3,New Property,2,East,Semi-Furnished,Freehold,3,1,Ready to Move,,190,13333
P_1357,Private property,28500000,4,Resale,1,North - East,Semi-Furnished,Freehold,4,2,Ready to Move,,2100,10556
P_1358,Private property,12000000,3,New Property,1,East,Semi-Furnished,Freehold,3,1,Ready to Move,,150,8333
P_1359,Private property,25000000,3,New Property,1,North - East,Semi-Furnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/arya-chittaranjan-park-chittaranjan-park-new-delhi-pdpid-4d4235303039373833,1250,17361
P_1360,Private property,5500000,3,Resale,3,South,Unfurnished,Power Of Attorney,3,1,Ready to Move,https://www.magicbricks.com/dda-project-paryavaran-complex-saket-new-delhi-pdpid-4d4235303131323134,1000,4583
P_1361,Private property,12000000,2,Resale,0,East,Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dda-millennium-apartment-rohini-sector-18-new-delhi-pdpid-4d4235303737303330,1050,11429
P_1362,Private property,40000000,3,New Property,1,East,Semi-Furnished,Freehold,3,1,Ready to Move,,1450,22222
P_1363,Private property,26800000,2,Resale,3,North - East,Furnished,Freehold,1,1,Ready to Move,https://www.magicbricks.com/dda-flats-sector-b-pocket-9-vasant-kunj-new-delhi-pdpid-4d4235303333313933,1350,17867
P_1364,Private property,30000000,4,Resale,2,East,Semi-Furnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/lok-vihar-b-block-pitampura-new-delhi-pdpid-4d4235313731373835,200,16667
P_1365,Private property,18500000,3,Resale,1,East,Unfurnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dda-nilgiri-apartment-alaknanda-new-delhi-pdpid-4d4235303731353631,1250,12759
P_1366,Private property,28100000,3,Resale,1,North - East,Semi-Furnished,Freehold,2,3,Ready to Move,https://www.magicbricks.com/dda-pocket-2-vasant-kunj-sector-d-new-delhi-pdpid-4d4235303737343539,1450,17030
P_1367,Private property,10500000,2,Resale,1,North - East,Unfurnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/sector-5-pocket-1-dda-sfs-flats-dwarka-sector-5-new-delhi-pdpid-4d4235323039373531,850,10500
P_1368,Private property,28000000,3,New Property,2,East,Semi-Furnished,Freehold,4,1,Ready to Move,https://www.magicbricks.com/rwa-south-extension-2-south-extension-2-new-delhi-pdpid-4d4235323037373833,1650,16000
P_1369,Private property,7300000,2,Resale,2,North - West,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/allahabad-bank-apartments-mayur-vihar-new-delhi-pdpid-4d4235303834313237,850,7684
P_1370,Private property,14000000,2,Resale,1,East,Unfurnished,Freehold,2,2,Ready to Move,https://www.magicbricks.com/dda-flats-sector-e-pocket-2-vasant-kunj-new-delhi-pdpid-4d4235303830303235,900,14737
P_1371,Private property,24000000,3,Resale,0,North - West,Unfurnished,Freehold,3,1,Ready to Move,,1800,13333
P_1372,Private property,21500000,3,Resale,2,East,Semi-Furnished,Freehold,3,1,Ready to Move,,1200,14931
P_1373,Private property,26500000,3,Resale,2,North,Unfurnished,Freehold,3,1,Ready to Move,,175,16825
P_1374,Private property,23500000,3,Resale,3,East,Furnished,Freehold,3,1,Ready to Move,,1400,15667
P_1375,Private property,13000000,2,Resale,2,North - East,Unfurnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dda-flats-munirka-munirka-new-delhi-pdpid-4d4235303336333534,1000,10833
P_1376,Private property,55000000,3,Resale,3,North - East,Semi-Furnished,Freehold,4,1,Ready to Move,,2100,23913
P_1377,Private property,42500000,4,Resale,2,North - East,Semi-Furnished,Freehold,4,1,Ready to Move,,275,14757
P_1378,Private property,22500000,3,Resale,0,East,Semi-Furnished,Freehold,3,1,Ready to Move,,1500,13889
P_1379,Private property,11000000,3,Resale,4,North - East,Furnished,Power Of Attorney,2,1,Ready to Move,,1100,8800
P_1380,Private property,6200000,3,New Property,1,North - East,Furnished,Freehold,2,1,Ready to Move,,1000,5636
P_1381,Private property,13500000,2,Resale,2,East,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/hindustan-times-apartment-mayur-vihar-1-new-delhi-pdpid-4d4235303833393036,1050,12273
P_1382,Private property,7500000,1,Resale,1,East,Unfurnished,Freehold,2,1,Ready to Move,,675,11111
P_1383,Private property,27500000,3,Resale,8,North - East,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/mount-kailash-east-of-kailash-new-delhi-pdpid-4d4235303131343236,1250,17742
P_1384,Private property,29500000,3,Resale,7,North - East,Semi-Furnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/unity-the-amaryllis-karol-bagh-new-delhi-pdpid-4d4235303837383631,1135,15518
P_1385,Private property,25000000,3,Resale,2,East,Semi-Furnished,Freehold,3,1,Ready to Move,,1600,13889
P_1386,Private property,10000000,3,New Property,1,East,Unfurnished,Freehold,3,1,Ready to Move,,93,11947
P_1387,Private property,8500000,2,Resale,3,East,Unfurnished,Freehold,2,1,Ready to Move,,950,7727
P_1388,Private property,10500000,3,Resale,1,South,Furnished,Freehold,3,1,Ready to Move,,950,10500
P_1389,Private property,1530000,1,Resale,2,South,Semi-Furnished,Freehold,1,1,Ready to Move,,40,3941
P_1390,Private property,8000000,3,Resale,3,North - East,Semi-Furnished,Freehold,2,1,Ready to Move,,1100,6667
P_1391,Private property,19000000,4,Resale,1,East,Semi-Furnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/east-end-apartments-mayur-vihar-1-new-delhi-pdpid-4d4235303732323830,1505,11816
P_1392,Private property,57500000,3,Resale,1,North,Unfurnished,Freehold,2,2,Ready to Move,,1750,28750
P_1393,Private property,51000000,4,New Property,0,North,Semi-Furnished,Freehold,4,2,Ready to Move,https://www.magicbricks.com/rwa-south-extension-2-south-extension-2-new-delhi-pdpid-4d4235323037373833,2200,23182
P_1394,Private property,52500000,4,Resale,1,North,Semi-Furnished,Freehold,5,2,Ready to Move,https://www.magicbricks.com/m2k-victoria-gardens-model-town-new-delhi-pdpid-4d4235303431363539,3450,15217
P_1395,Private property,47500000,4,New Property,3,East,Unfurnished,Freehold,4,2,Ready to Move,,2700,17593
P_1396,Private property,40000000,5,Resale,0,East,Unfurnished,Freehold,2,1,Ready to Move,,250,10000
P_1397,Private property,65000000,4,Resale,0,North - East,Semi-Furnished,Freehold,4,1,Ready to Move,https://www.magicbricks.com/dda-hill-view-apartment-vasant-vihar-new-delhi-pdpid-4d4235303839393235,2000,26000
P_1398,Private property,28500000,3,Resale,9,East,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dlf-capital-greens-1-and-2-moti-nagar-new-delhi-pdpid-4d4235303031303330,1450,18689
P_1399,Private property,39900000,3,New Property,2,East,Semi-Furnished,Freehold,3,1,Ready to Move,,1500,24938
P_1400,Private property,12100000,2,Resale,0,East,Unfurnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/suryodaya-apartment-dda-flats-pocket-8-dwarka-new-delhi-pdpid-4d4235303335303237,1000,9308
P_1401,Surya Estates,35000000,4,New Property,2,East,Semi-Furnished,Freehold,4,1,Ready to Move,,2700,11111
P_1402,Surya Estates,3400000,2,New Property,1,South -West,Semi-Furnished,Freehold,2,1,Ready to Move,,900,3579
P_1403,Surya Estates,20000000,3,Resale,1,East,Unfurnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/dda-flats-sarita-vihar-sarita-vihar-new-delhi-pdpid-4d4235303331393437,1600,12500
P_1404,Surya Estates,27000000,4,Resale,1,North - West,Unfurnished,Freehold,3,1,Ready to Move,,1700,15000
P_1405,Surya Estates,5500000,2,Resale,3,North - East,Semi-Furnished,Freehold,2,1,Ready to Move,,650,5789
P_1406,Surya Estates,17000000,3,Resale,1,East,Semi-Furnished,Freehold,2,1,Ready to Move,,2050,8293
P_1407,Surya Estates,8000000,2,Resale,3,North - East,Semi-Furnished,Freehold,1,2,Ready to Move,https://www.magicbricks.com/dda-lig-apartment-dilshad-garden-dilshad-garden-new-delhi-pdpid-4d4235303333323132,1100,6667
P_1408,Surya Estates,2500000,2,Resale,2,East,Unfurnished,Freehold,1,1,Ready to Move,,450,5556
P_1409,Surya Estates,37500000,3,Resale,2,North - East,Semi-Furnished,Freehold,3,2,Ready to Move,,1350,22059
P_1410,Surya Estates,37000000,3,Resale,3,West,Semi-Furnished,Freehold,3,6,Ready to Move,,1800,20556
P_1411,Private property,4400000,3,Resale,2,North - East,Unfurnished,Freehold,2,1,Ready to Move,,100,3761
P_1412,Private property,13000000,2,New Property,3,North - West,Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dharamkunj-apartment-rohini-sector-9-new-delhi-pdpid-4d4235303736343732,780,15294
P_1413,Private property,3800000,3,Resale,1,North - East,Semi-Furnished,Freehold,2,1,Ready to Move,,210,3800
P_1414,Private property,17300000,2,Resale,2,North - East,Unfurnished,Freehold,2,1,Ready to Move,,1055,15109
P_1415,Private property,12000000,2,Resale,0,North,Unfurnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/rwa-e-block-greater-kailash-1-new-delhi-pdpid-4d4235323037373431,850,13468
P_1416,Private property,5500000,2,Resale,1,North,Semi-Furnished,Freehold,1,1,Ready to Move,,458,9857
P_1417,Private property,9200000,2,Resale,3,East,Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dda-rohini-apartment-rohini-sector-8-new-delhi-pdpid-4d4235303835353034,950,8364
P_1418,Private property,2100000,2,Resale,1,North,Unfurnished,Freehold,1,1,Ready to Move,,500,3818
P_1419,Private property,9660000,2,Resale,4,East,Unfurnished,Co-operative Society,2,20,Ready to Move,https://www.magicbricks.com/him-vihar-apartments-indraprastha-extension-new-delhi-pdpid-4d4235313731303633,86,10435
P_1420,Private property,31000000,3,Resale,0,East,Semi-Furnished,Freehold,2,1,Ready to Move,,1800,17222
P_1421,Private property,12900000,2,Resale,2,North - East,Furnished,Freehold,1,1,Ready to Move,https://www.magicbricks.com/dda-flats-munirka-munirka-new-delhi-pdpid-4d4235303336333534,1000,12900
P_1422,Private property,12900000,2,Resale,2,North - East,Furnished,Freehold,1,1,Ready to Move,https://www.magicbricks.com/dda-flats-munirka-munirka-new-delhi-pdpid-4d4235303336333534,1000,12900
P_1423,Private property,61500000,4,Resale,1,North,Unfurnished,Freehold,5,1,Ready to Move,https://www.magicbricks.com/rwa-h-block-chittaranjan-park-new-delhi-pdpid-4d4235323037373533,2580,18923
P_1424,Private property,5600000,2,Resale,4,East,Semi-Furnished,Freehold,2,1,Ready to Move,,80,8296
P_1425,Private property,16000000,3,Resale,12,North - East,Unfurnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/umang-winter-hills-dwarka-mor-new-delhi-pdpid-4d4235303039383235,1820,8791
P_1426,Private property,3500000,3,Resale,2,East,Semi-Furnished,Leasehold,2,1,Ready to Move,,765,4545
P_1427,Private property,2700000,2,Resale,3,East,Semi-Furnished,Freehold,2,4,Ready to Move,,850,2700
P_1428,Private property,7500000,3,Resale,1,East,Unfurnished,Freehold,2,1,Ready to Move,,1000,6818
P_1429,Private property,12800000,3,Resale,3,East,Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/sahridaya-apartment-paschim-vihar-new-delhi-pdpid-4d4235303332343334,1296,9877
P_1430,Private property,19500000,3,Resale,1,North - East,Unfurnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/samay-vihar-apartment-rohini-sector-13-new-delhi-pdpid-4d4235303835343630,1100,15984
P_1431,Private property,11000000,3,Resale,3,East,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/ras-vihar-indraprastha-new-delhi-pdpid-4d4235303838393932,1300,7857
P_1432,Private property,27500000,3,Resale,22,East,Unfurnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/dlf-capital-greens-1-and-2-moti-nagar-new-delhi-pdpid-4d4235303031303330,1618,16996
P_1433,Private property,16500000,4,Resale,5,North - East,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/siddhartha-apartment-dwarka-sector-7-new-delhi-pdpid-4d4235303734373135,1965,7990
P_1434,Private property,23500000,4,Resale,10,East,Unfurnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/arvind-apartment-dwarka-sector-19-new-delhi-pdpid-4d4235303031323933,2200,10217
P_1435,Private property,24500000,4,Resale,0,North - East,Semi-Furnished,Freehold,4,1,Ready to Move,,1700,14000
P_1436,Private property,4000000,2,Resale,1,East,Furnished,Freehold,1,1,Ready to Move,,850,4444
P_1437,Private property,80000000,4,Resale,3,East,Semi-Furnished,Freehold,4,1,Ready to Move,,400,22222
P_1438,Private property,1200000,1,Resale,4,East,Semi-Furnished,Power Of Attorney,1,1,Ready to Move,,350,3158
P_1439,Private property,65000000,2,Resale,9,North - West,Furnished,Leasehold,2,2,Ready to Move,,1850,35135
P_1440,Private property,14900000,3,Resale,0,East,Unfurnished,Freehold,2,2,Ready to Move,https://www.magicbricks.com/sangam-apartments-paschim-vihar-ambica-vihar-new-delhi-pdpid-4d4235323037373939,1200,12500
P_1441,Private property,29000000,3,Resale,1,North,Unfurnished,Freehold,3,1,Ready to Move,,180,16111
P_1442,Private property,12400000,2,Resale,2,East,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dda-flats-sector-e-pocket-2-vasant-kunj-new-delhi-pdpid-4d4235303830303235,1100,11363
P_1443,Private property,31000000,3,Resale,2,West,Semi-Furnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/green-park-rwa-green-park-extension-new-delhi-pdpid-4d4235323135313435,1500,17222
P_1444,Private property,18000000,3,Resale,1,South - East,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dda-flats-sarita-vihar-pocket-j-sarita-vihar-pocket-j-new-delhi-pdpid-4d4235323132323231,1400,10000
P_1445,Private property,16500000,3,Resale,6,North - East,Unfurnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dda-mayur-dhwaj-apartment-patparganj-new-delhi-pdpid-4d4235303336353231,1455,11340
P_1446,Private property,17500000,3,Resale,2,East,Semi-Furnished,Freehold,2,2,Ready to Move,https://www.magicbricks.com/dda-flats-pocket-c-sarita-vihar-new-delhi-pdpid-4d4235303736343935,130,12506
P_1447,Private property,27500000,3,Resale,2,North - West,Unfurnished,Freehold,3,2,Ready to Move,,1500,15278
P_1448,Private property,27500000,3,Resale,4,East,Furnished,Freehold,2,1,Ready to Move,,1783,15423
P_1449,Private property,15800000,3,Resale,2,South -West,Unfurnished,Freehold,3,1,Ready to Move,,150,11704
P_1450,Private property,28000000,3,New Property,0,North - East,Semi-Furnished,Freehold,3,1,Ready to Move,,1700,15556
P_1451,Private property,5800000,2,New Property,1,East,Semi-Furnished,Freehold,2,1,Ready to Move,,780,6824
P_1452,Private property,12500000,3,Resale,2,North,Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/dharma-apartment-indraprastha-extension-new-delhi-pdpid-4d4235303833353031,1150,10000
P_1453,Private property,17000000,3,Resale,3,North - East,Semi-Furnished,Freehold,2,1,Ready to Move,https://www.magicbricks.com/vandana-apartment-rohini-sector-13-new-delhi-pdpid-4d4235303835343537,1100,14783
P_1454,Private property,10800000,2,Resale,1,North - East,Semi-Furnished,Freehold,2,1,Ready to Move,,1000,9818
P_1455,Private property,14000000,4,Resale,1,North - East,Semi-Furnished,Freehold,3,1,Ready to Move,,1800,7778
P_1456,Private property,12000000,3,New Property,1,West,Furnished,Freehold,2,1,Ready to Move,,68,16394
P_1457,Private property,8000000,3,New Property,1,South -West,Unfurnished,Freehold,3,2,Ready to Move,,1100,6957
P_1458,Private property,226200000,4,Resale,5,North,Semi-Furnished,Freehold,5,1,Under Construction,https://www.magicbricks.com/godrej-connaught-one-connaught-place-new-delhi-pdpid-4d4235333332333433,3097,73038
P_1459,Private property,22500000,3,Resale,2,South,Unfurnished,Freehold,3,1,Ready to Move,https://www.magicbricks.com/dda-nilgiri-apartment-alaknanda-new-delhi-pdpid-4d4235303731353631,1700,13235
P_1460,Private property,101000000,4,Resale,2,North - West,Semi-Furnished,Freehold,5,1,Ready to Move,,800,14028
P_1461,Private property,6500000,3,Resale,1,North,Semi-Furnished,Power Of Attorney,3,1,Ready to Move,,125,10000
